organisasjonsnummer,status,navn,hjemmeside,registreringsdatoEnhetsregisteret,registrertIMvaregisteret,frivilligMvaRegistrertBeskrivelser,antallAnsatte,harRegistrertAntallAnsatte,stiftelsesdato,registrertIForetaksregisteret,registrertIStiftelsesregisteret,registrertIFrivillighetsregisteret,sisteInnsendteAarsregnskap,konkurs,underAvvikling,underTvangsavviklingEllerTvangsopplosning,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet,organisasjonsform_kode,organisasjonsform_beskrivelse,organisasjonsform__links_self_href,postadresse_land,postadresse_landkode,postadresse_postnummer,postadresse_poststed,postadresse_adresse,postadresse_kommune,postadresse_kommunenummer,naeringskode1_kode,naeringskode1_beskrivelse,hjelpeenhetskode_kode,hjelpeenhetskode_beskrivelse,forretningsadresse_land,forretningsadresse_landkode,forretningsadresse_postnummer,forretningsadresse_poststed,forretningsadresse_adresse,forretningsadresse_kommune,forretningsadresse_kommunenummer,institusjonellSektorkode_kode,institusjonellSektorkode_beskrivelse,_links_self_href,naeringskode2_kode,naeringskode2_beskrivelse,naeringskode3_kode,naeringskode3_beskrivelse,slettedato,konkursdato,overordnetEnhet,_links_overordnetEnhet_href,underAvviklingDato
992029757,,NORDIQUS KORNHAUG 2 AS,,2007-12-19,True,['Utleier av bygg eller anlegg'],,False,2007-11-20,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992029757,,,,,,,,,
992029730,,NORDIQUS FITJARVEGEN 24 AS,,2007-12-19,True,['Utleier av bygg eller anlegg'],,False,2007-11-20,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992029730,,,,,,,,,
992029897,,NORDIQUS SVILANDSVEIEN 215 AS,,2007-12-19,True,['Utleier av bygg eller anlegg'],,False,2007-11-21,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,5501,HAUGESUND,['Postboks 420'],HAUGESUND,1106,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992029897,,,,,,,,,
992029943,,NORDIQUS SMESTADENGA 23 AS,,2007-12-19,True,['Utleier av bygg eller anlegg'],,False,2007-11-20,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992029943,,,,,,,,,
977483689,,FETT EIENDOM AS,,1997-04-25,False,,,False,1997-04-16,True,False,False,2022,False,False,False,Bokmål,2017-03-03,"['Å kjøpe, eie, forvalte, utleie samt selge fast eiendom, aksjer,', 'andeler og parter i andre selskaper samt drive handels-, konsulent-,', 'investerings- og næringsvirksomhet av enhver art og deltakelse i andre', 'selskaper med lignende virksomhet.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,3179,ÅSGÅRDSTRAND,['Grev Wedels gate 3'],HORTEN,3901,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0667,OSLO,['Harry Fetts vei 10'],OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/977483689,,,,,,,,,
971513217,,OASENKIRKA,www.oasen.org,1995-02-20,False,,10.0,True,1992-08-01,True,False,True,2022,False,False,False,Bokmål,2022-04-06,"['Bygge en attraktiv og sterk menighet med positiv innflytelse på', 'samfunnet, som vinner mennesker for himmelen og utruster dem til aktiv', 'tjeneste.', ' ']","['Misjonsvirksomhet, lokalt og internasjonalt. Salg av lagerarbeid', 'overfor lokalt næringsliv. Salg kontortjenester. Salg litteratur.', ' ']",FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Norge,NO,4682,SØGNE,['Postboks 1064'],KRISTIANSAND,4204,94.910,Religiøse organisasjoner,,,Norge,NO,4640,SØGNE,['Linneflaten 7'],KRISTIANSAND,4204,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/971513217,,,,,,,,,
927835304,,PIRE AS,,2021-09-29,False,,,False,2021-09-07,True,False,False,2022,False,False,False,Bokmål,2021-09-07,"['Eie, drifte og leie ut fast eiendom, og andre forhold tilknyttet', 'dette.']","['Eie, drifte og leie ut fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,3944,PORSGRUNN,['Prestealleen 85'],PORSGRUNN,4001,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/927835304,,,,,,,,,
992208031,,PE. DRIFT Per Rogen Aronsen,,,,,,,,,,,,,,,,,,,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,,,,,,,,,,,,,,,,,,,,,https://data.brreg.no/enhetsregisteret/api/enheter/992208031,,,,,2023-03-28,,,,
992220333,,NORDIQUS GAMLE DALAVEGEN 38 AS,,2008-01-31,True,['Utleier av bygg eller anlegg'],,False,2008-01-10,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992220333,,,,,,,,,
992277777,,NORDIQUS TRISTILVEGEN 12 AS,www.hektnerasen.bhg.no,2008-02-16,True,['Utleier av bygg eller anlegg'],,False,2008-01-22,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992277777,,,,,,,,,
992361115,,WV EIENDOM AS,,2008-02-25,False,,,False,2008-02-15,True,False,False,2022,False,False,False,Bokmål,2021-05-10,"['Investering og drift av eiendom, samt andre finansielle plasseringer', 'som naturlig følger av virksomheten.']",['Barnehagedrift.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,88.911,Barnehager,,,Norge,NO,8370,LEKNES,['Storgata 127'],VESTVÅGØY,1860,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992361115,,,,,,,,,
914748569,,UTLEIEMEGLEREN PRO AS,,2015-01-05,True,,8.0,True,2014-12-10,True,False,False,2022,False,False,False,Bokmål,2017-11-30,"['Formidling av utleieboliger, eiendomsmegling, forretningsførsel samt', 'annet som naturlig hører innunder virksomheten.']",['Eiendomsmegling og forvaltning av utleieboliger.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,0410,OSLO,['Postboks 47 Nydalen'],OSLO,0301,68.310,Eiendomsmegling,,,Norge,NO,0484,OSLO,['Gullhaug Torg 1'],OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/914748569,,,,,,,,,
992625635,,HIL EIENDOM AS,,2008-05-27,False,,,False,2008-04-29,True,False,False,2023,False,False,False,Bokmål,2018-11-09,"['Oppføring og eierskap av administrasjonsbygg for Haslum Idrettslag på', 'Haslum i Bærum. Selskapet er uten eget økonomisk formål.']","['Investere i eiendom, virksomhet som står i forbindelse med dette, samt', 'annen økonomisk virksomhet.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,1357,BEKKESTUA,['Gjønnesjordet 36'],BÆRUM,3201,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992625635,,,,,,,,,
980984052,,TOM ANDERS HANSEN,,1999-08-25,True,['Utleier av bygg eller anlegg'],,False,,False,False,False,,False,False,False,Bokmål,,,"['Leiekjøring og reperasjoner.', ' ']",ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,,,,,,,,01.610,Tjenester tilknyttet planteproduksjon,,,Norge,NO,7656,VERDAL,['Forbregdsmyra 90D'],VERDAL,5038,8200,Personlig næringsdrivende,https://data.brreg.no/enhetsregisteret/api/enheter/980984052,,,,,,,,,
971332026,,DEN EVANGELISK LUTHERSKE FRIKIRKE RANDESUND MENIGHET,www.randesund-frikirke.no,1995-02-20,False,,5.0,True,1977-12-18,False,False,True,,False,False,False,Bokmål,,,"['Religiøs virksomhet, menighet.']",FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,,,,,,,,94.910,Religiøse organisasjoner,,,Norge,NO,4638,KRISTIANSAND S,['Strømmeveien 49'],KRISTIANSAND,4204,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/971332026,,,,,,,,,
820852982,,KRISTIANSAND KOMMUNE,kristiansand.kommune.no,2018-05-15,True,,14734.0,True,,False,False,False,,False,False,False,Bokmål,,,['Kommune'],KOMM,Kommune,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/KOMM,Norge,NO,4685,NODELAND,['Postboks 4'],KRISTIANSAND,4204,84.110,Generell offentlig administrasjon,,,Norge,NO,4611,KRISTIANSAND S,['Rådhusgata 18'],KRISTIANSAND,4204,6500,Kommuneforvaltningen,https://data.brreg.no/enhetsregisteret/api/enheter/820852982,,,,,,,,,
975641708,,FORENINGEN TVEIT MENIGHETSHUS,,1996-03-05,False,,,False,1988-09-22,False,False,True,,False,False,False,Bokmål,,,['Menighetsarbeid.'],FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,,,,,,,,94.910,Religiøse organisasjoner,,,Norge,NO,4656,HAMRESANDEN,['Balchens vei 3'],KRISTIANSAND,4204,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/975641708,,,,,,,,,
947456415,,COOP SØRØST SA,,1995-03-12,True,,922.0,True,1962-01-01,True,False,False,2022,False,False,False,Bokmål,2021-12-02,"['Å forsyne medlemmene med gode og hensiktsmessige varer og tjenester', 'til konkurransedyktig pris og kvalitet. Samvirkelaget skal videre', 'tjene som en interesseorganisasjon for medlemmene, der disse gjennom', 'sin innflytelse i de valgte organer, kan søke å ivareta sine intersser', 'som forbrukere. Samvirkelagene skal utøve aktivt eierskap i Coop', 'Norge.']",['Forbrukersamvirke.'],SA,Samvirkeforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/SA,,,,,,,,47.111,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,Norge,NO,3241,SANDEFJORD,['Fokserødveien 23'],SANDEFJORD,3907,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/947456415,47.521,"Butikkhandel med bredt utvalg av jernvarer, fargevarer og andre byggevarer",,,,,,,
871491232,,PINSEMENIGHETEN EVANGELIEHUSET,,1995-02-20,True,,26.0,True,1989-01-02,False,False,True,2023,False,False,False,Bokmål,,,['Kristen virksomhet - menneskers frelse.'],FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,,,,,,,,94.910,Religiøse organisasjoner,,,Norge,NO,4373,EGERSUND,['Gamle Eigerøyveien 34'],EIGERSUND,1101,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/871491232,,,,,,,,,
915344127,,HJERTÅS EIENDOM AS,,2015-05-05,False,,,False,2015-04-20,True,False,False,2022,False,False,False,Bokmål,2015-06-24,"['Eie, drifte, forvalte og leie ut fast eiendom. Selskapet kan kjøpe og', 'selge aksjer og delta i andre selskaper med lignende virksomhet.']","['Eie, drifte, forvalte og leie ut fast eiendom. Selskapet kan kjøpe og', 'selge aksjer og delta i andre selskaper med lignende virksomhet.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,3205,SANDEFJORD,['Postboks 1301'],SANDEFJORD,3907,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,3241,SANDEFJORD,['Bottenveien 5'],SANDEFJORD,3907,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/915344127,,,,,,,,,
948611988,,FISKEVOLLEN BORETTSLAG,www.usbl.no,1995-02-19,False,,,True,1983-09-23,True,False,False,2022,False,False,False,Bokmål,2005-11-10,['Borettslag.'],['Borettslag.'],BRL,Borettslag,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BRL,Norge,NO,0028,OSLO,['Postboks 8944 Youngstorget'],OSLO,0301,68.201,Borettslag,,,Norge,NO,0181,OSLO,['Arbeidersamfunnets plass 1'],OSLO,0301,8300,Borettslag o.l.,https://data.brreg.no/enhetsregisteret/api/enheter/948611988,,,,,,,,,
982551358,,BCC STAVANGER,bcc.no,2000-12-13,False,,,False,1938-10-01,False,False,True,2022,False,False,False,Bokmål,,,['Evangelisk virksomhet.'],FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Norge,NO,4098,TANANGER,['Postboks 202'],SOLA,1124,94.910,Religiøse organisasjoner,,,Norge,NO,4022,STAVANGER,['Adjunkt Hauglands gate 50'],STAVANGER,1103,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/982551358,,,,,,,,,
992684925,,NORDIQUS STORSKARHAUGEN 6 AS,,2008-05-29,True,['Utleier av bygg eller anlegg'],,False,2008-05-08,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992684925,,,,,,,,,
892699682,,NORDIQUS ØRNNOVA 1 AS,,2008-05-31,True,['Utleier av bygg eller anlegg'],,False,2008-05-13,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 8-10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/892699682,,,,,,,,,
992306033,,KIA INTERKULTURA EIENDOM AS,,2008-02-14,False,,,False,2008-02-04,True,False,False,2022,False,False,False,Bokmål,2011-05-02,"['Leie ut eiendom til Kristent', 'Interkulturelt Arbeid (KIA), slik at foreningen kan drives og utvikles', 'for å virkeliggjøre følgende ideelle formål: Spre det kristne budskap', 'til mennesker fra andre kulturer som bor i Norge, skape menneskelig', 'kontakt over kulturgrenser og skape et fellesskap som bidrar til at', 'flerkulturelle kan leve sammen i et samfunn hvor trygghet, forsoning', 'og åndelig vekst står i fokus. Selskapets midler og et eventuelt', 'overskudd i selskapet, skal bare kunne nyttes til å realisere', 'foreningens ideelle formål. Selskapet skal ikke ta sikte på overskudd', 'utover det som er nødvendig for selskapets virksomhet. Selskapet skal', 'således ikke ha erverv til formål.']",['Leie ut eiendom til Kristent Interkulturelt Arbeid (KIA).'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0183,OSLO,['Ebbells gate 1'],OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992306033,,,,,,,,,
991710582,,MARINEHOLMEN MAGASINET AS,,2007-09-17,True,['Utleier av bygg eller anlegg'],,False,2007-09-12,True,False,False,2022,False,False,False,Bokmål,2018-05-16,"['Erverv, drift, forvaltning, utvikling og salg av fast eiendom direkte', 'eller via eierinteresser i andre selskaper.']","['Erverv, drift, forvaltning, utvikling og salg av fast eiendom direkte', 'eller via eierinteresser i andre selskaper.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,5808,BERGEN,['Postboks 990 Sentrum'],BERGEN,4601,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,5058,BERGEN,['Solheimsgaten 15'],BERGEN,4601,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/991710582,,,,,,,,,
992784210,,NORDIQUS STORASUNDGATA 142 AS,,2008-06-23,True,['Utleier av bygg eller anlegg'],,False,2008-05-26,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992784210,,,,,,,,,
992786361,,NORDIQUS LAURITS GRØNLANDS VEI 28 AS,,2008-06-24,True,['Utleier av bygg eller anlegg'],,False,2008-05-27,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Selskapets virksomhet er eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,5501,HAUGESUND,['Postboks 420'],HAUGESUND,1106,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992786361,,,,,,,,,
994251651,,IMERSLUND HOLDING AS,,2009-06-24,False,,,False,2009-05-22,True,False,False,2022,False,False,False,Bokmål,2010-09-09,"['Eie, leie og utvikle eiendom.']",['Eie og leie bort eiendom.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,2323,INGEBERG,['Imerslund Østre'],HAMAR,3403,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/994251651,,,,,,,,,
990586152,,KARMSUND BARNEHAGE AS,www.espira.no,2006-12-09,False,,,False,2006-11-21,True,False,False,2023,False,False,False,Bokmål,2006-11-21,"['Oppføre og besørge drift av barnehage, samt hva hermed står i', 'forbindelse.']",['Oppføre og besørge drift av barnehage.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,4291,KOPERVIK,['Postboks 353'],KARMØY,1149,88.911,Barnehager,68.209,Utleie av egen eller leid fast eiendom ellers,Norge,NO,4262,AVALDSNES,['Helganesvegen 47'],KARMØY,1149,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/990586152,,,,,,,,,
992994568,,NORDIQUS ØVRE SMIDSRØDVEI 46 AS,www.smidsrød.bhg.no,2008-08-21,True,['Utleier av bygg eller anlegg'],,False,2008-08-06,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskioldsgate 8-10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992994568,,,,,,,,,
899631862,,TYLLDALEN SAMFUNNSHUS,,2013-02-06,False,,,True,2012-11-02,False,False,True,,False,False,False,Bokmål,,,"['Almennyttig og veldedig forening som skal ivareta medlemmenes', 'interessse for å skape samhold, velferd, og et godt oppvekstmiljø og', 'øke livskvaliteten for alle aldersgrupper. Stå for drift og', 'vedlikehold av egen bygning og eiendom']",FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,2510,TYLLDALEN,['Tylldalsveien 1884'],TYNSET,3427,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/899631862,,,,,,,,,
993108332,,NORDIQUS GREFSENLYST EIENDOM BHG AS,,2008-09-30,True,['Utleier av bygg eller anlegg'],,False,2008-08-20,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/993108332,,,,,,,,,
993194735,,NORDIQUS RINGERIKSVEIEN 188A AS,,2008-10-20,True,['Utleier av bygg eller anlegg'],,False,2008-08-25,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 8-10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/993194735,,,,,,,,,
987256567,,STORE STAREFOSS VELFORENING,www.starefossenvel.com,2005-10-24,False,,,False,1961-04-12,False,False,True,2009,False,False,False,Bokmål,,,"['Velforening for eiendommer som er utparsselert og solgt fra AS', 'Starefoss. Dette gjelder utvalgte eiendommer i Starefosslien,', 'Starefossvingen, Starefossveien og Starefossbakken.']",FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Norge,NO,5019,BERGEN,"['c/o Alf Johan Knag', 'Starefossveien 30']",BERGEN,4601,94.991,Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted,,,Norge,NO,5019,BERGEN,['Starefossveien 20'],BERGEN,4601,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/987256567,,,,,,,,,
993255394,,NORDIQUS HOVSVEIEN 78 AS,,2008-10-29,True,['Utleier av bygg eller anlegg'],,False,2008-09-11,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 8-10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/993255394,,,,,,,,,
980484424,,BCC ØSTFOLD,,1999-02-10,False,,,False,1999-01-01,False,False,True,2022,False,False,False,Bokmål,,,['Kristelig menighet med utstrakt barne- og ungdomsarbeid.'],FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Norge,NO,1650,SELLEBAKK,['Postboks 44'],FREDRIKSTAD,3107,94.910,Religiøse organisasjoner,,,Norge,NO,1655,SELLEBAKK,['Hunnbakken 47'],FREDRIKSTAD,3107,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/980484424,,,,,,,,,
926580639,,ARNEBRÅTVEIEN BARNEHAGEEIENDOM AS,,,,,,,,,,,,,,,,,,,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,,,,,,,,,,,,,,https://data.brreg.no/enhetsregisteret/api/enheter/926580639,,,,,2021-11-27,,,,
893289542,,NORDIQUS GRUEHAGAN 39 AS,www.knausen.bhg.no,2008-11-06,True,['Utleier av bygg eller anlegg'],,False,2008-09-12,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,5501,HAUGESUND,['Postboks 420'],HAUGESUND,1106,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 8-10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/893289542,,,,,,,,,
976991982,,RISØR SOKN,www.risor.kirken.no/,1997-01-27,False,,,False,,False,False,False,,False,False,False,Bokmål,,,['Sokn'],KIRK,Den norske kirke,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/KIRK,Norge,NO,4951,RISØR,['POSTBOKS 297'],RISØR,4201,94.910,Religiøse organisasjoner,,,Norge,NO,4950,RISØR,[],RISØR,4201,6500,Kommuneforvaltningen,https://data.brreg.no/enhetsregisteret/api/enheter/976991982,,,,,,,,,
